01234567  0 
21453760 21453067 15 
54263710 54263017 15 
51467230 51764230 15 
75234610 57234610 15 
56147302 56741302 15 
75306421 57306421 15 
76503421 56703421 15 
56403721 56703421 15 
16543702 16573402 15 
16503724 16503427 15 
41053762 41753062 15 
75463012 57463012 15 
53467012 57463012 15 
35412076 35472016 15 
35407612 35402617 15 
35402671 35402617 15 
02317456 07312456 15 
05317462 05312467 15 
51246370 51246307 15 
71543602 51743602 15 
51643702 51743602 15 
71560243 51760243 15 
51240673 51270643 15 
54261703 54261307 15 
35612704 35712604 15 
52613704 52713604 15 
75310642 57310642 15 
50613742 50713642 15 
50413672 50473612 15 
30615472 30675412 15 
60547132 60542137 15 
60315274 60315247 15 
10652743 10672543 15 
10642573 10672543 15 
76542103 67542103 15 
62547103 67542103 15 
24067351 27064351 15 
25034761 25074361 15 
32615074 32675014 15 
62045731 62075431 15 
06315724 06715324 15 
75610324 65710324 15 
65310724 65710324 15 
25603714 25703614 15 
32607415 32605417 15 
32605471 32605417 15 
75013624 05713624 15 
05613724 05713624 15 
05314726 05314627 15 
23067415 27063415 15 
02413675 02473615 15 
60345721 60375421 15 
60325471 60375421 15 
05463721 05763421 15 
40267513 40762513 15 
60412573 60472513 15 
50417623 50714623 15 
50614723 50714623 15 
04513726 04513627 15 
70634521 60734521 15 
60437521 60734521 15 
60534172 60534127 15 
64527301 67524301 15 
74305621 04375621 15 
56402371 57402361 15 
54160723 54160327 15 
50142673 50172643 15 
71645302 61745302 15 
70645321 60745321 15 
70641523 60741523 15 
60147523 60741523 15 
54307261 54301267 15 
41067523 47061523 15 
54107623 54701623 15 
54601723 54701623 15 
75640312 65740312 15 
71645023 61745023 15 
61547023 61745023 15 
75103642 15703642 15 
15603742 15703642 15 
05643712 05743612 15 
70341625 07341625 15 
71043625 01743625 15 
01643725 01743625 15 
05263714 05763214 15 
12657043 17652043 15 
72640513 62740513 15 
12645073 12675043 15 
72513046 12573046 15 
71503624 17503624 15 
75642013 57642013 15 
52647013 57642013 15 
51642730 51642037 15 
75240613 57240613 15 
40517632 40512637 15 
25047613 27045613 15 
02615473 02675413 15 
72043516 02743516 15 
70543621 07543621 15 
35160724 35160427 15 
56431720 56731420 15 
40152376 40152367 15 
45361702 45761302 15 
50167423 50761423 15 
45230761 45730261 15 
56437210 56430217 15 
41367502 47361502 15 
75163402 57163402 15 
73641502 63741502 15 
63147502 63741502 15 
63547201 63541207 15 
50631724 50731624 15 
73605421 63705421 15 
63405721 63705421 15 
56437021 56431027 15 
10647532 10746532 15 
73506241 03576241 15 
03547216 03546217 15 
75630421 57630421 15 
70346521 30746521 15 
65430721 65730421 15 
76345021 36745021 15 
36547021 36745021 15 
36027415 36025417 15 
46305721 46705321 15 
70436125 07436125 15 
56410372 57410362 15 
10467352 17460352 15 
15460723 15460327 15 
75134260 15734260 15 
75610432 65710432 15 
65410732 65710432 15 
63017425 63015427 15 
63015724 63015427 15 
65147032 67145032 15 
60137425 67130425 15 
62130475 67130425 15 
15043762 15743062 15 
73645012 63745012 15 
35410672 35470612 15 
03167425 03761425 15 
73025614 37025614 15 
35217460 35210467 15 
35210764 35210467 15 
41250376 47250316 15 
45632701 45732601 15 
50467132 50462137 15 
75213406 57213406 15 
53417602 53412607 15 
53412670 53412607 15 
73516420 37516420 15 
36517420 37516420 15 
75026314 25076314 15 
25347016 27345016 15 
03415726 03715426 15 
35410726 35710426 15 
35016724 35016427 15 
40315726 40715326 15 
40635721 40735621 15 
75034621 05734621 15 
05634721 05734621 15 
05431726 05431627 15 
50617324 50716324 15 
50316724 50716324 15 
02641573 02641537 15 
72045136 02745136 15 
70546123 07546123 15 
02147635 02145637 15 
13402675 17402635 15 
51607423 51706423 15 
52617403 52716403 15 
12647503 12746503 15 
71243506 17243506 15 
10243576 17243506 15 
13645702 13745602 15 
03165472 03175462 15 
51647203 51746203 15 
45601732 45701632 15 
53407621 53401627 15 
10452673 17452603 15 
41652703 41752603 15 
12647035 12746035 15 
71046523 17046523 15 
12056743 12076543 15 
75140632 57140632 15 
40567231 40561237 15 
74531602 47531602 15 
03645721 03745621 15 
15640732 15740632 15 
13047625 13045627 15 
41567032 41765032 15 
70645213 07645213 15 
60145732 60145237 15 
60145273 60145237 15 
16240573 16240537 15 
46025173 46025137 15 
46521730 46721530 15 
46150723 46170523 15 
75146230 45176230 15 
45126730 45176230 15 
65431270 67431250 15 
46251370 46271350 15 
60437152 67430152 15 
65430172 67430152 15 
46157320 46150327 15 
70423165 40723165 15 
40123765 40723165 15 
46310725 46370125 15 
46327150 46320157 15 
24367150 24360157 15 
24360751 24360157 15 
73025146 37025146 15 
35027146 37025146 15 
41327560 47321560 15 
24351760 24371560 15 
34521076 34521067 15 
13520746 13720546 15 
35124760 35174260 15 
45361270 47361250 15 
40367152 47360152 15 
45360172 47360152 15 
35064172 37064152 15 
45130672 47130652 15 
40362175 40372165 15 
40517263 40715263 15 
40265173 40275163 15 
26340715 26740315 15 
46250173 46270153 15 
74213560 24713560 15 
42167350 47162350 15 
45162370 47162350 15 
40217653 47210653 15 
45210673 47210653 15 
24610753 24710653 15 
46152730 46172530 15 
46512370 47512360 15 
43217560 43210567 15 
45237160 45732160 15 
75142360 45172360 15 
42137056 47132056 15 
45102736 45172036 15 
76435120 46735120 15 
46537120 46735120 15 
45307162 47305162 15 
46305172 47305162 15 
73504162 37504162 15 
36504172 37504162 15 
73105246 37105246 15 
35162740 35162047 15 
74365120 34765120 15 
34125670 34175620 15 
63514072 67514032 15 
45317260 45310267 15 
45310276 45310267 15 
45062173 45072163 15 
46517023 46715023 15 
70315246 07315246 15 
05317246 07315246 15 
45167023 47165023 15 
45017623 47015623 15 
31526074 31526047 15 
75320146 35720146 15 
35127640 35120647 15 
25310746 25710346 15 
71240356 17240356 15 
15240763 15240367 15 
75132640 15732640 15 
15632740 15732640 15 
05316742 05716342 15 
45230176 45270136 15 
45217630 45210637 15 
45617032 45716032 15 
45026713 45076213 15 
43027615 43025617 15 
43025671 43025617 15 
46013275 47013265 15 
43065172 43075162 15 
03517264 03514267 15 
70516243 07516243 15 
45207136 47205136 15 
43205176 47205136 15 
45126073 45126037 15 
73145026 43175026 15 
43105726 43175026 15 
43120675 47120635 15 
14620573 14620537 15 
15620743 15720643 15 
15023746 15023647 15 
40615732 40615237 15 
40615273 40615237 15 
43620715 43670215 15 
43617250 43610257 15 
43610752 43610257 15 
40267135 47260135 15 
43260175 47260135 15 
74612530 64712530 15 
43615072 47615032 15 
45067132 47065132 15 
75610243 65710243 15 
65013742 65013247 15 
65023714 65073214 15 
35610274 37610254 15 
63217450 63210457 15 
35614072 37614052 15 
65413072 67413052 15 
63412750 63412057 15 
03467152 03764152 15 
36407215 37406215 15 
73026415 03726415 15 
03627415 03726415 15 
65407132 67405132 15 
63405172 67405132 15 
05413762 05413267 15 
76025413 06725413 15 
74625130 64725130 15 
64527130 64725130 15 
73604125 63704125 15 
63407125 63704125 15 
73624150 63724150 15 
63427150 63724150 15 
43617025 43716025 15 
13607425 13706425 15 
13627450 13726450 15 
65127430 67125430 15 
63125470 67125430 15 
65417230 67415230 15 
63415270 67415230 15 
46517230 46715230 15 
65417023 67415023 15 
03617524 03716524 15 
71023546 17023546 15 
74510263 14570263 15 
14560273 14570263 15 
74013526 14073526 15 
06413725 06413527 15 
76504123 06574123 15 
53017246 53016247 15 
03615274 07615234 15 
05614732 05614237 15 
15624730 15624037 15 
75016423 15076423 15 
60154372 60174352 15 
75631240 65731240 15 
26317450 26310457 15 
26310475 26310457 15 
75216430 15276430 15 
15246730 15276430 15 
62137450 67132450 15 
65132470 67132450 15 
60217435 67210435 15 
54167032 57164032 15 
75604132 65704132 15 
75631024 65731024 15 
75634120 65734120 15 
65437120 65734120 15 
65124370 65174320 15 
65304172 67304152 15 
35406172 37406152 15 
76354120 36754120 15 
41632750 41632057 15 
73456012 37456012 15 
53416072 57416032 15 
15637420 15736420 15 
75416320 15476320 15 
65412370 67412350 15 
16457302 16452307 15 
40617352 47610352 15 
45610372 47610352 15 
75634012 65734012 15 
65437012 65734012 15 
75614023 65714023 15 
75064123 65074123 15 
40316752 40716352 15 
10456372 10476352 15 
05316274 07316254 15 
12057346 17052346 15 
01657324 01756324 15 
01356724 01756324 15 
51026374 51076324 15 
76143025 46173025 15 
46103725 46173025 15 
46123750 46123057 15 
24163750 24163057 15 
45127360 47125360 15 
46315270 47315260 15 
75123046 15723046 15 
15326740 15326047 15 
45317026 47315026 15 
74613025 64713025 15 
64315720 64315027 15 
36415720 36415027 15 
36415072 36415027 15 
71306524 17306524 15 
75316024 15376024 15 
16023475 16023457 15 
65314270 67314250 15 
73425160 43725160 15 
43527160 43725160 15 
73145260 43175260 15 
46023571 47023561 15 
43051726 43071526 15 
72463051 27463051 15 
23064751 23764051 15 
61435720 61435027 15 
62437051 62431057 15 
62431750 62431057 15 
61307425 67301425 15 
62301475 67301425 15 
32106475 37106425 15 
76304521 36704521 15 
36504721 36704521 15 
76431502 36471502 15 
43627051 43726051 15 
75436021 35476021 15 
35406721 35476021 15 
65324071 67324051 15 
76315420 16375420 15 
16327405 16325407 15 
46531270 47531260 15 
43567210 43765210 15 
43265710 43765210 15 
43526710 43526017 15 
54327016 57324016 15 
75326410 35726410 15 
35627410 35726410 15 
75436210 35476210 15 
41536720 41536027 15 
32401675 37401625 15 
31604725 31704625 15 
10523476 10523467 15 
71326540 17326540 15 
16523740 16723540 15 
40523716 40723516 15 
34507216 37504216 15 
03625714 03725614 15 
41350726 41370526 15 
24057316 24750316 15 
24350671 24350617 15 
73510246 37510246 15 
74356021 34756021 15 
34657021 34756021 15 
43157026 43751026 15 
32401756 32471056 15 
31657420 31756420 15 
72031654 32071654 15 
10357624 17350624 15 
40213675 40273615 15 
70623415 60723415 15 
60327415 60723415 15 
60423571 60423517 15 
63417205 67413205 15 
43605712 43705612 15 
70415632 07415632 15 
05417632 07415632 15 
36405271 37405261 15 
43205761 43705261 15 
46023715 46723015 15 
71463025 61473025 15 
61403725 61473025 15 
73625410 63725410 15 
06327514 06723514 15 
06523714 06723514 15 
74365201 47365201 15 
45367201 47365201 15 
71463250 41763250 15 
41263750 41763250 15 
74623510 64723510 15 
64523710 64723510 15 
70613245 60713245 15 
74613250 64713250 15 
71240635 41270635 15 
41237650 41230657 15 
23017645 23710645 15 
34612750 34712650 15 
45362710 45362017 15 
45362071 45362017 15 
64305271 64305217 15 
63504712 63574012 15 
74532061 34572061 15 
35610742 35710642 15 
35012746 35012647 15 
03265174 03265147 15 
35267140 35260147 15 
45327061 47325061 15 
46325071 47325061 15 
36524071 37524061 15 
05123764 05173264 15 
73104652 03174652 15 
10267453 10263457 15 
10263475 10263457 15 
10354672 10374652 15 
10627354 17620354 15 
15620374 17620354 15 
71623450 61723450 15 
76320415 67320415 15 
70132654 10732654 15 
15362470 17362450 15 
45163072 47163052 15 
56314072 57314062 15 
35417062 35714062 15 
75314620 15374620 15 
15604372 17604352 15 
56304712 56374012 15 
74653012 64753012 15 
71653024 61753024 15 
71654320 61754320 15 
61457320 61754320 15 
43162750 43162057 15 
63451720 63451027 15 
35064721 35764021 15 
35421670 35471620 15 
15432670 17432650 15 
75130624 15730624 15 
15630724 15730624 15 
73604512 03674512 15 
73465102 37465102 15 
35467102 37465102 15 
10345276 10345267 15 
45162703 45162307 15 
70465123 40765123 15 
40567123 40765123 15 
70145623 40175623 15 
45231670 45231607 15 
75436102 45736102 15 
45637102 45736102 15 
75146302 45176302 15 
03125746 03175246 15 
13540276 17540236 15 
10546273 10546237 15 
10247635 10245637 15 
43520176 47520136 15 
45127603 47125603 15 
61432705 61472305 15 
41567203 41765203 15 
45267310 47265310 15 
60452371 60472351 15 
20147653 20741653 15 
46257130 46250137 15 
46532710 46732510 15 
23047165 23740165 15 
72160435 27160435 15 
20167435 27160435 15 
05327164 07325164 15 
70345126 30745126 15 
36524710 36724510 15 
71326405 31726405 15 
31627405 31726405 15 
30654721 30754621 15 
43567102 43765102 15 
45167230 47165230 15 
41267530 47261530 15 
30621475 37621405 15 
60123475 67123405 15 
63524701 63724501 15 
15437602 17435602 15 
41635702 41735602 15 
43267150 43260157 15 
35427160 35420167 15 
75304261 05374261 15 
13460752 13760452 15 
73162405 37162405 15 
40132675 40132657 15 
40651372 40671352 15 
43651702 43751602 15 
75604213 65704213 15 
65403712 65403217 15 
46203751 46703251 15 
75463201 65473201 15 
65423701 65473201 15 
35604271 37604251 15 
35601472 37601452 15 
65103472 67103452 15 
43627105 43726105 15 
43607152 43706152 15 
16547203 16745203 15 
46527103 46725103 15 
45236071 47236051 15 
13620475 17620435 15 
61420573 61420537 15 
65027413 67025413 15 
21047563 27041563 15 
10625473 10625437 15 
73046125 03746125 15 
03647125 03746125 15 
65107423 67105423 15 
62105473 67105423 15 
43607521 43706521 15 
43506721 43706521 15 
63504271 67504231 15 
61403572 61403527 15 
62451703 62471503 15 
45620731 45670231 15 
45637210 45630217 15 
35620471 37620451 15 
53406712 53406217 15 
03625471 07625431 15 
75024136 05724136 15 
75406123 05476123 15 
54067231 57064231 15 
75624031 65724031 15 
15630472 17630452 15 
61450372 61470352 15 
75641032 65741032 15 
10632475 10632457 15 
05647132 05746132 15 
75036124 05736124 15 
05637124 05736124 15 
75631402 65731402 15 
75604321 65704321 15 
65304721 65704321 15 
75601423 65701423 15 
75461023 65471023 15 
45106723 45106327 15 
46357021 46351027 15 
46351720 46351027 15 
45306271 47306251 15 
40657321 40756321 15 
40356721 40756321 15 
56024371 56074321 15 
76154302 56174302 15 
05162473 05172463 15 
15462730 15462037 15 
75614302 65714302 15 
65314702 65714302 15 
65412703 65412307 15 
76345102 46375102 15 
41607325 41706325 15 
41306725 41706325 15 
41562730 41562037 15 
41063725 41763025 15 
41567320 41765320 15 
15347206 17345206 15 
41560723 41560327 15 
45317602 47315602 15 
40317625 40315627 15 
70614325 60714325 15 
70615423 60715423 15 
60425173 60475123 15 
35604712 35704612 15 
70412653 07412653 15 
70631425 60731425 15 
60431572 60431527 15 
75160423 15760423 15 
12067435 12065437 15 
75104623 15704623 15 
15604723 15704623 15 
41503726 41503627 15 
41503672 41503627 15 
40516723 40516327 15 
54637201 54736201 15 
34526701 34576201 15 
34506271 34576201 15 
75023416 05723416 15 
05326714 05326417 15 
70326514 30726514 15 
23410675 23470615 15 
43625701 43725601 15 
35624701 35724601 15 
40513276 47513206 15 
43516702 43516207 15 
43516270 43516207 15 
43217605 43215607 15 
43215670 43215607 15 
35204176 35274106 15 
35617402 35716402 15 
35620714 35720614 15 
73015264 37015264 15 
25604731 25704631 15 
05267134 05264137 15 
75346012 35746012 15 
35647012 35746012 15 
05642731 05672431 15 
71456302 51476302 15 
45316072 45376012 15 
05617423 05716423 15 
25014736 25714036 15 
45617203 45716203 15 
15627403 15726403 15 
10423675 17423605 15 
15427630 17425630 15 
73415620 13475620 15 
13465720 13475620 15 
54231076 54271036 15 
46503271 47503261 15 
46503712 46503217 15 
73215046 13275046 15 
13245760 13245067 15 
45236710 45236017 15 
15247603 17245603 15 
15420673 15420637 15 
13547026 13745026 15 
72041635 27041635 15 
01647523 01746523 15 
43107625 43701625 15 
43601725 43701625 15 
40523671 40523617 15 
05624371 05624317 15 
75403621 05473621 15 
42503176 42503167 15 
42165730 42165037 15 
45301726 45701326 15 
42137605 42135607 15 
42135670 42135607 15 
62145703 62145307 15 
60142753 60142357 15 
60432175 67432105 15 
36412705 36472105 15 
46235170 46235107 15 
46203175 46203157 15 
42157063 47152063 15 
42067153 47062153 15 
72043165 42073165 15 
42063175 42073165 15 
42013576 42013567 15 
42365170 42375160 15 
46013752 46713052 15 
46352170 46372150 15 
35217046 37215046 15 
42317650 47312650 15 
45312670 47312650 15 
36514702 36714502 15 
76143502 46173502 15 
46153702 46173502 15 
46513072 47513062 15 
54013762 54713062 15 
74153602 14753602 15 
75403162 45703162 15 
45123706 45173206 15 
45027163 47025163 15 
04523176 04523167 15 
75413260 45713260 15 
45263170 45273160 15 
26547013 26745013 15 
26045713 26745013 15 
74523160 24573160 15 
23517046 27513046 15 
25067143 27065143 15 
24065731 24065137 15 
54162073 57162043 15 
75213640 15273640 15 
15243670 15273640 15 
52106743 52106347 15 
75032146 05732146 15 
05132674 05132647 15 
70142356 07142356 15 
25617043 25716043 15 
25016743 25716043 15 
45302176 45372106 15 
75246310 45276310 15 
45327106 47325106 15 
25307146 27305146 15 
25317640 27315640 15 
34102675 34172605 15 
42615703 42615307 15 
42615370 42615307 15 
40612753 40612357 15 
42367105 47362105 15 
74613502 64713502 15 
64513702 64713502 15 
64513270 64513207 15 
45267103 47265103 15 
75612340 65712340 15 
74635210 64735210 15 
72346105 42376105 15 
42306175 42376105 15 
65217403 67215403 15 
26513470 26513407 15 
65427103 67425103 15 
25410763 25410367 15 
65427310 67425310 15 
46527310 46725310 15 
46325710 46725310 15 
74623105 64723105 15 
64325701 64325107 15 
64325170 64325107 15 
36425701 36425107 15 
36425170 36425107 15 
72306154 27306154 15 
25306174 27306154 15 
76523104 26573104 15 
74635102 64735102 15 
10467235 10764235 15 
41635270 41635207 15 
02631754 02671354 15 
02651374 02671354 15 
21357046 21356047 15 
21356740 21356047 15 
72306415 27306415 15 
25614370 25614307 15 
75326104 25376104 15 
25316470 25316407 15 
15634702 15634207 15 
15634270 15634207 15 
72604153 62704153 15 
75632104 65732104 15 
65237104 65732104 15 
75602143 65702143 15 
15346702 15376402 15 
74603152 64703152 15 
75624103 65724103 15 
42617053 47612053 15 
45612073 47612053 15 
74263150 64273150 15 
75614230 65714230 15 
75264130 65274130 15 
65234170 65274130 15 
25416730 25416037 15 
76213450 26713450 15 
76423150 26473150 15 
42063751 42763051 15 
72341650 42371650 15 
42351670 42371650 15 
72543061 42573061 15 
42563071 42573061 15 
04351726 04371526 15 
41306572 41306527 15 
72304651 02374651 15 
70162453 07162453 15 
02163754 02163457 15 
10624375 17624305 15 
65420371 67420351 15 
46523701 46723501 15 
42601375 42601357 15 
42307156 42306157 15 
45627301 45726301 15 
45326701 45726301 15 
65421730 65421037 15 
42051763 42751063 15 
15243706 15273406 15 
15463270 15473260 15 
75413026 15473026 15 
71423560 41723560 15 
41563270 41573260 15 
71543026 41573026 15 
42563710 42563017 15 
75423610 25473610 15 
25413670 25473610 15 
75423061 25473061 15 
15267430 17265430 15 
13265470 17265430 15 
45307621 47305621 15 
45627013 45726013 15 
45327610 47325610 15 
25634710 25734610 15 
64307521 67304521 15 
72614350 62714350 15 
62354170 62374150 15 
43265071 43265017 15 
41023675 47023615 15 
24013756 24013657 15 
25063741 25763041 15 
75321640 25371640 15 
25341670 25371640 15 
21057643 21053647 15 
21053746 21053647 15 
62451370 62471350 15 
75421360 25471360 15 
74123650 14723650 15 
14623750 14723650 15 
14320756 14320657 15 
74253610 24753610 15 
24653710 24753610 15 
76513024 16573024 15 
71523640 21573640 15 
04357621 07354621 15 
34627501 34726501 15 
24356170 24356107 15 
74316520 14376520 15 
42310756 42310657 15 
61432570 67432510 15 
15260473 17260453 15 
41027653 41720653 15 
41620753 41720653 15 
60547213 60745213 15 
60215734 60215437 15 
21540763 21570463 15 
25413706 25413607 15 
72410635 27410635 15 
42561370 42561307 15 
62435170 62435107 15 
25364170 25364107 15 
04623571 04623517 15 
73412605 37412605 15 
32604175 32674105 15 
32614570 32614507 15 
20613475 20613457 15 
20513746 20513647 15 
62457301 62754301 15 
30654172 30674152 15 
75634201 65734201 15 
75260143 65270143 15 
65240173 65270143 15 
02316754 02716354 15 
70613452 60713452 15 
65420713 65470213 15 
70463152 60473152 15 
60453172 60473152 15 
74652103 64752103 15 
45360721 45760321 15 
45061723 45061327 15 
12047653 17042653 15 
74265031 64275031 15 
42613075 42673015 15 
45301672 47301652 15 
31604572 37604512 15 
34506712 34706512 15 
02643175 02673145 15 
02613574 02613547 15 
45013672 47013652 15 
34102756 34702156 15 
60457312 60754312 15 
54032761 54072361 15 
45023761 45073261 15 
60514732 60514237 15 
54203761 54703261 15 
45263701 45273601 15 
70625143 20675143 15 
05642173 05672143 15 
75013246 05713246 15 
75203146 05273146 15 
75642301 65742301 15 
75632041 65732041 15 
35602741 35702641 15 
75063142 05763142 15 
72630154 62730154 15 
25140673 25170643 15 
20157346 20751346 15 
26057341 26750341 15 
54061732 54061237 15 
75621043 65721043 15 
05143672 05173642 15 
25103746 25103647 15 
25641073 25671043 15 
72163450 12763450 15 
12634750 12634057 15 
02153674 02173654 15 
12653074 12673054 15 
12603475 12603457 15 
01643572 01673542 15 
45120763 45170263 15 
45160732 45160237 15 
74620153 64720153 15 
54210763 54710263 15 
14623075 14623057 15 
54610273 54670213 15 
70143652 40173652 15 
40153672 40173652 15 
70165432 07165432 15 
05162734 05162437 15 
75413602 15473602 15 
15463702 15473602 15 
41653072 41673052 15 
42103756 42103657 15 
42103675 42103657 15 
75142603 45172603 15 
25604173 25674103 15 
72641053 42671053 15 
42651073 42671053 15 
45621703 45721603 15 
41327056 41723056 15 
41023756 41723056 15 
24653071 24653017 15 
52046713 52046317 15 
52046371 52046317 15 
42560173 42570163 15 
54632710 54732610 15 
72645310 42675310 15 
54037621 54730621 15 
54630721 54730621 15 
42567130 42560137 15 
43652710 43752610 15 
43057621 43750621 15 
43650721 43750621 15 
42630751 42730651 15 
43517620 43510627 15 
13457620 13450627 15 
13450672 13450627 15 
70316425 30716425 15 
30617425 30716425 15 
13462570 13472560 15 
46027513 47026513 15 
41056723 41076523 15 
42157630 42751630 15 
42651730 42751630 15 
36215704 36215407 15 
73610425 37610425 15 
32617450 32610457 15 
21640573 21640537 15 
72631450 27631450 15 
25631470 27631450 15 
41630725 41670325 15 
41627350 41620357 15 
40317256 40316257 15 
25610473 27610453 15 
40627153 40726153 15 
41637520 47631520 15 
72641530 42671530 15 
74536120 47536120 15 
32651470 32651407 15 
73456120 37456120 15 
32416750 32476150 15 
56324701 56724301 15 
43627510 43620517 15 
40651723 40671523 15 
42657103 42756103 15 
45026371 45026317 15 
54607321 54706321 15 
54306721 54706321 15 
45320671 45320617 15 
41057326 41750326 15 
75620413 57620413 15 
50623471 50623417 15 
51327640 51320647 15 
50613274 50673214 15 
54623701 54723601 15 
54321670 54321607 15 
56417320 57416320 15 
75304126 57304126 15 
54307126 57304126 15 
54317620 57314620 15 
54627103 54726103 15 
52617340 52716340 15 
52316740 52716340 15 
54627310 54726310 15 
54326710 54726310 15 
70213465 20713465 15 
76420513 26470513 15 
26450713 26470513 15 
52064731 52074631 15 
75632410 57632410 15 
13527640 13520647 15 
52137640 52731640 15 
52631740 52731640 15 
71625340 21675340 15 
21645370 21675340 15 
51027346 51720346 15 
54637120 57634120 15 
52614730 52674130 15 
73564120 37564120 15 
53604721 53704621 15 
34605721 34705621 15 
25637140 27635140 15 
54621730 54721630 15 
24567031 24561037 15 
45027631 47025631 15 
70654123 50674123 15 
74026351 04726351 15 
04627351 04726351 15 
74253106 54273106 15 
54203176 54273106 15 
75316240 57316240 15 
06513274 07513264 15 
43657012 43756012 15 
41253670 47253610 15 
53624710 53724610 15 
56413270 57413260 15 
10327456 17320456 15 
43617502 43716502 15 
43651270 43651207 15 
53426170 53426107 15 
56304271 56374201 15 
25017634 25710634 15 
25610734 25710634 15 
23651740 23751640 15 
42653701 42753601 15 
75263104 57263104 15 
54267130 57264130 15 
54362170 54362107 15 
24631750 24731650 15 
25630174 27630154 15 
23067154 23760154 15 
72543106 42573106 15 
42513670 42513607 15 
12453670 12453607 15 
72613405 27613405 15 
23615470 23615407 15 
42617530 42716530 15 
34526170 34526107 15 
75423106 57423106 15 
73205164 23705164 15 
73625104 23675104 15 
46317520 47316520 15 
72346510 42376510 15 
40513762 40713562 15 
54236170 54236107 15 
54137602 54132607 15 
54132670 54132607 15 
53207146 53702146 15 
53102746 53702146 15 
32105746 32705146 15 
53614702 53714602 15 
34605172 34675102 15 
73615240 37615240 15 
35617240 37615240 15 
73526140 23576140 15 
46357210 47356210 15 
41356270 47356210 15 
26013745 26013547 15 
73215460 23715460 15 
74635021 47635021 15 
45637021 47635021 15 
72645031 42675031 15 
21047356 21046357 15 
02316475 02376415 15 
72046153 42076153 15 
23046715 23046517 15 
74056123 47056123 15 
46057123 47056123 15 
41657230 41756230 15 
46257013 47256013 15 
42657310 42756310 15 
41257360 41752360 15 
52013746 52713046 15 
24637051 24736051 15 
41357620 41350627 15 
34617520 34610527 15 
72351046 32751046 15 
42031756 42031657 15 
45062731 45072631 15 
72150346 12750346 15 
10347526 17340526 15 
36514270 37514260 15 
54603271 54603217 15 
54613072 54673012 15 
52603741 52703641 15 
50617243 50716243 15 
10247563 10742563 15 
05347126 07345126 15 
52607143 52706143 15 
74605123 04675123 15 
25630741 25730641 15 
54260731 54270631 15 
25031746 25031647 15 
05647321 07645321 15 
70635124 07635124 15 
42605173 42605137 15 
43562170 43562107 15 
53604172 57604132 15 
36405712 36475012 15 
41326750 41326057 15 
35627041 37625041 15 
73645201 37645201 15 
35647201 37645201 15 
05641372 05671342 15 
05627143 07625143 15 
21346570 21346507 15 
21647053 21746053 15 
24617350 24716350 15 
74326150 24376150 15 
26347105 27346105 15 
05247163 07245163 15 
40253176 47253106 15 
23647015 23746015 15 
72564031 62574031 15 
02651743 02671543 15 
24651370 24651307 15 
73546021 43576021 15 
53624071 57624031 15 
54621073 54621037 15 
43027156 43026157 15 
75026143 57026143 15 
54016723 54076123 15 
74021653 04721653 15 
72650143 27650143 15 
43602175 47602135 15 
42136750 42136057 15 
42156370 42156307 15 
73142650 43172650 15 
03462175 03472165 15 
72051643 02751643 15 
54617230 54716230 15 
54610732 54710632 15 
73105624 13705624 15 
13605724 13705624 15 
54612370 54612307 15 
42167503 47162503 15 
40162573 47162503 15 
14625370 14625307 15 
21643075 21673045 15 
51627043 51726043 15 
76243105 46273105 15 
46253710 46273510 15 
46153270 46153207 15 
21657340 21756340 15 
75124630 57124630 15 
53164720 53174620 15 
53407162 53704162 15 
41356702 41356207 15 
40213756 40713256 15 
10653472 17653402 15 
73612450 13672450 15 
13642750 13672450 15 
54162730 54172630 15 
72413650 27413650 15 
52146073 52146037 15 
52041673 52041637 15 
54031726 54731026 15 
40157623 40751623 15 
70143526 40173526 15 
40153726 40173526 15 
43156720 43176520 15 
43561720 43571620 15 
43127650 43721650 15 
43621750 43721650 15 
71645230 41675230 15 
74603521 47603521 15 
40617523 40716523 15 
76413520 16473520 15 
10657423 10756423 15 
41653720 41673520 15 
21643750 21673450 15 
54617023 54716023 15 
34516720 34516027 15 
34516072 34516027 15 
53416720 53416027 15 
45021673 45021637 15 
56423071 57423061 15 
75621430 57621430 15 
56423710 56423017 15 
41657023 41756023 15 
51637024 57631024 15 
23645071 23675041 15 
13267405 13265407 15 
73615024 13675024 15 
13625740 13625047 15 
25634071 25634017 15 
74513620 14573620 15 
71453620 51473620 15 
75624310 57624310 15 
51634720 51674320 15 
54231760 54731260 15 
21650743 21750643 15 
54136720 54136027 15 
13654720 13654027 15 
56047213 57046213 15 
74120356 14720356 15 
74321056 34721056 15 
35104726 35174026 15 
03125674 07125634 15 
75023641 57023641 15 
71650423 51670423 15 
51640723 51670423 15 
74053621 54073621 15 
54063721 54073621 15 
43650172 47650132 15 
40652173 40652137 15 
35204761 35704261 15 
43602751 43702651 15 
05143726 05173426 15 
40623751 40723651 15 
70653421 07653421 15 
40613572 40673512 15 
05641723 05671423 15 
71603425 01673425 15 
72153640 27153640 15 
25134670 25134607 15 
25163704 25173604 15 
05243761 05273461 15 
12640753 12670453 15 
10567432 17560432 15 
75612403 57612403 15 
02643751 02673451 15 
15642703 15672403 15 
42610573 42670513 15 
42650371 42650317 15 
75410623 57410623 15 
72043651 42073651 15 
72056341 02756341 15 
74623051 24673051 15 
27356140 26357140 16 
26753140 26357140 16 
35760124 75360124 16 
